From	To
Q8IWA5	57153
Q9GZY8	56947
Q8TBZ6	93587
Q8TF40	96459
Q9H1A4	64682
P37802	8407
Q9Y3Z3	25939
Q9Y2B0	10330
Q93008	8239
P41279	1326
P15531	4830
P22392	4831
P22392	654364
O75379	8674
Q9H000	23609
Q86X95	9541
Q8WU20	10818
Q96AD5	57104
Q86VY9	114801
Q9NSD5	6540
Q8IVP5	139341
P39687	8125
Q13371	5082
Q9H4X1	28984
O60825	5208
Q00577	5813
Q9BX95	81537
Q13542	1979
Q9HAK2	64641
Q5JYT7	85449
Q9BY44	83939
O00629	3840
O94986	22995
Q9UGI6	3782
Q08289	783
Q9NZI8	10642
Q96RT6	64693
Q86VB7	9332
Q96PK6	100526737
Q96PK6	10432
Q07617	6674
P31323	5577
Q9BTT6	55227
Q13615	8897
Q8IXQ3	55071
Q14643	3708
P13612	3676
P49760	1196
Q8TC92	55068
Q96BH1	64320
Q9NV29	55273
Q13950	860
Q9NZ63	51759
Q5XUX0	79791
Q13946	5150
Q6ZN18	121536
P46934	4734
O75896	11334
O75676	8986
P55042	6236
Q8IYB1	151963
Q9NP56	27115
Q9UFB7	92999
Q9NX58	55646
P81274	29899
Q69YU3	284615
Q9BWN1	78994
Q8N7C4	221468
P55201	7862
Q96EP0	55072
P47974	678
O60658	5151
Q9HB21	59338
Q14149	23515
P49207	6164
Q96MD7	138241
Q9HCG8	57703
Q9BTC0	11083
Q16875	5209
Q8TDN4	91768
Q92564	23142
Q96I25	84991
P40222	200081
Q5QP82	79269
P31749	207
Q96IW2	56961
Q13574	8525
Q8N612	84067
Q8N1G1	57455
Q9NXR1	54820
O15033	9870
Q9BW61	79016
O00501	7122
Q01581	3157
Q8TDJ6	23312
Q96RU3	23048
Q9C0E4	80852
Q8N9N8	84285
P57081	10785
P49450	1058
Q5VTL8	55119
Q9BUI4	10623
Q6Q0C0	84231
Q9H2H9	81539
Q8TD16	23299
P54278	5395
Q9Y6K9	8517
Q9ULD4	27154
Q9BVA0	10300
Q05193	1759
Q14123	5137
Q9Y5W9	29916
Q8TAB5	127703
Q07001	1144
Q9UMX3	666
P18054	239
P49757	8650
Q9NYV4	51755
Q6ZRS2	10847
Q8NHH9	64225
Q14432	5139
Q5SNT2	199953
Q96AX9	142678
Q9BRQ6	84303
Q8IWF6	201627
Q9UJX2	8697
Q9NZJ7	23787
P98095	2199
O60493	8724
Q2KHT3	23274
P11413	2539
Q86XA9	25938
Q15672	7291
O14908	10755
Q92560	8314
Q86YD1	53635
Q9P2F6	57569
Q8N3R9	64398
Q14739	3930
O15211	5863
Q9UKV8	27161
Q6P4Q7	26504
Q16629	6432
Q8TC71	132671
Q8TEA8	92675
Q92633	1902
Q92618	9658
O75061	9829
Q8IVE3	130271
Q969H6	51367
P53355	1612
Q96RF0	112574
Q5J8M3	51234
Q6AWC2	80014
Q9ULE0	55841
Q9H8W4	79666
P52298	22916
P17655	824
Q9UJV9	51428
O60239	9467
Q8TBB5	54758
Q5TAQ9	50717
Q8N6G6	92949
P06744	2821
Q13835	5317
P30411	624
Q9Y6K1	1788
O94888	26043
P86452	100381270
Q15059	8019
O75494	10772
Q9BXW6	114876
O43909	2137
Q96L93	55614
Q9BXB4	114885
B7ZBB8	648791
Q9BRK0	51308
Q9H902	65055
A3KN83	55206
Q9Y580	10179
Q96EQ0	54557
Q96AG3	91137
Q8N3C7	79745
Q8N2U9	80148
Q13158	8772
O43823	10270
P57740	57122
Q8WV41	257364
Q9BYC5	2530
Q10570	29894
Q01518	10487
Q10471	2590
Q92685	10195
Q96FS4	6494
Q07666	10657
Q2M1P5	374654
P35367	3269
Q93100	5257
Q9NVE7	55229
O60673	5980
Q9UKT5	26272
Q12756	547
Q14999	9820
Q9Y519	25829
Q9HAH1	80032
Q86TP1	58497
Q9GZV5	25937
Q15173	5526
Q92597	10397
Q9UI47	29119
O14662	8675
Q5FWE3	285368
Q9HAZ1	57396
Q14204	1778
Q5VU43	9659
Q13243	6430
Q8NAP3	253461
Q63HQ0	55435
P17026	7570
Q9P107	51291
Q9Y561	29967
Q9UJ70	55577
Q92844	10010
Q53GT1	84861
Q8IUW5	768211
O43353	8767
Q15569	7016
Q13393	5337
O95831	9131
O95544	65220
Q6ZSZ5	23370
Q96EN8	55034
Q4V328	56850
Q9H1H9	63971
P26045	5774
Q14596	4077
Q9H2U2	27068
O76041	10529
Q9Y4F3	9665
O15273	8557
Q13330	9112
Q68BL7	169611
Q96Q40	65061
O95999	8915
O95835	9113
Q6PH81	388272
Q68DA7	342184
Q9BZ72	57605
O15061	23336
O15169	8312
Q96N64	114825
P33241	4046
P53667	3984
Q99973	7011
Q9H0F6	81858
Q5T011	23334
P10075	2738
P41212	2120
Q96B54	126299
Q8N4L2	55529
Q5T7W0	114991
Q58EX2	54549
C9JLW8	348262
O75955	10211
Q99638	5883
Q9H6Z4	8498
P49761	1198
O96018	9546
Q14653	3661
Q86YT6	57534
Q9NQB0	6934
Q15637	7536
Q8N5C8	257397
Q8WXE0	57513
Q9NR82	56479
Q96HA9	92960
Q14106	10766
O60583	905
P55197	8028
Q13829	7126
Q9HD42	5119
Q12979	29
Q15172	5525
P20794	4117
O43933	5189
Q14011	1153
P47736	5909
O95155	10277
Q16537	5529
Q9NU19	55633
Q9BQD3	79036
P56749	9069
Q9NTZ6	10137
Q8N3Y1	26259
Q9NVW2	51132
Q6ZUS6	91050
Q9NXX6	54780
Q8IWX8	10523
Q9NWB6	55082
Q9UN36	57447
Q9UGV2	57446
Q9UIW2	5361
P35221	1495
P61764	6812
Q7Z5R6	54518
Q14767	4053
O95429	9530
Q8WWY3	26121
Q6NV75	387509
Q86VQ0	167691
Q9BY77	84271
Q8TBC5	65982
Q14166	23170
O75131	8895
Q14789	2804
Q9NPH3	3556
Q7LG56	50484
Q9BTU6	55361
Q01850	1039
Q5T8I3	284611
Q5T9C2	399665
Q9ULV0	4645
Q8N5Y2	10943
Q7Z3E2	55088
Q9UBG0	9902
Q86WP2	65056
P46019	5256
Q9NX94	54838
O14713	9270
Q9BZ67	83786
Q8N6U8	23432
P35606	9276
Q92629	6444
Q9UGI8	26136
Q9UHB6	51474
Q13683	3679
Q9NW07	140467
O14874	10295
Q99607	2000
Q9UBF9	9499
P04150	2908
Q9H813	55248
Q13315	472
Q06455	862
P49759	1195
Q7L9B9	80820
P02545	4000
P12883	4625
Q8N1W1	64283
Q92681	6248
Q92621	23165
Q9HB20	65977
Q86UW7	93664
Q676U5	55054
Q8N122	57521
Q9Y2G3	23200
C9J069	389813
P07738	669
Q6NT76	79618
Q9C0D7	85463
Q9BZE4	23560
P45973	23468
Q9NZH0	51704
Q9UBS8	9604
Q9UL54	9344
Q9BZF3	114880
Q92804	8148
Q7Z3U7	23041
Q8WYK2	122953
O43251	23543
P15173	4656
Q3KP44	79722
Q5T0B9	149076
Q8IZR5	146223
Q3MHD2	124801
Q9HA47	83549
Q12874	10946
Q14135	9686
Q8IWY9	146059
O75907	8694
Q8IVN3	389125
Q13561	10540
Q05397	5747
P31751	208
P45985	6416
Q9Y285	2193
Q03164	4297
Q9BYV2	57159
P18858	3978
Q8IY95	201931
Q7Z698	200734
Q9Y5S1	51393
Q16828	1848
Q9NZ52	23163
Q9NRJ4	56995
Q92882	26578
P40306	5699
Q9H788	63898
Q96A65	60412
Q6UUV9	23373
P02751	2335
P07199	1059
P30825	6541
Q15653	4793
P26641	1937
Q96T60	11284
Q5T230	8433
Q02750	5604
Q6UVK1	1464
Q06587	6015
Q9UNN5	11124
Q9Y2I1	11188
O14936	8573
Q9H9C1	63894
Q00610	1213
P51580	7172
P49810	5664
Q5EBL4	353116
Q9UPY8	22924
Q9BW91	53343
Q6H8Q1	84448
Q96S97	91663
O00308	11060
O43474	9314
Q96QT6	57649
Q17R98	152485
Q96A32	29895
P10809	3329
Q96I24	8939
Q6BDS2	54887
Q5XUX1	84261
P28482	5594
Q6ZU65	254048
Q6QNY0	388552
Q15054	10714
O43439	9139
Q9HC52	57332
Q96LR5	7325
Q9Y2D8	117178
Q16586	6442
Q06210	2673
Q9Y4L1	10525
Q9HCJ0	57690
Q8N392	93663
O76061	8614
Q9NQ55	56342
Q9NQ55	692312
Q96I34	84988
P51798	1186
Q9Y2W3	50651
Q9NP87	27434
O75170	9701
Q7KYR7	11120
O43194	2863
O95696	23774
Q96LT9	55599
Q9BTE3	79892
Q96JI7	80208
P08581	4233
P35749	4629
Q8N128	283635
P51151	9367
Q8N5J2	55793
Q8NCN4	254225
Q15365	5093
Q8WVM8	23256
Q9UKG1	26060
Q8TF42	84959
Q9HCE0	57724
P13994	81576
Q24JP5	54972
Q5VTT5	127294
Q6N075	84975
Q6PK04	339230
Q99575	10940
Q9NUJ3	55346
Q9NVZ3	55707
P46527	1027
Q96C92	10807
Q96JM2	58499
P52747	7702
Q99075	1839
Q8NFB2	84548
Q6IQ49	163859
Q9BRS2	83732
Q5VXU3	53344
P38117	2109
O43155	23768
P18084	3693
Q9Y243	10000
O43598	10591
Q6P5R6	200916
Q9BVV8	55009
P08559	5160
Q15262	5796
P53004	644
O60312	57194
Q96AH8	338382
Q9NX63	54927
P98179	5935
Q8IVF5	26230
P61353	6155
Q1ED39	400506
P51784	8237
Q56P03	55837
A5YM69	445328
Q9UPW0	22887
P09651	3178
P12882	4619
P14618	5315
P12814	87
O43707	81
Q7Z6Z7	10075
P60709	60
P68133	58
P68032	70
P63261	71
P05386	6176
Q13885	7280
Q13509	10381
P68371	10383
Q9UKX2	4620
P30837	219
O43852	813
P61224	5908
P62834	5906
Q99729	3182
P13929	2027
P09104	2026
P24844	10398
Q9H0U4	81876
P25705	498
P31946	7529
Q04917	7533
P61981	7532
